복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: O,롤링1: O,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: O,롤링1: X,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: O,롤링1: P,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: O,롤링2: O,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: O,롤링2: X,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: O,롤링2: P,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: X,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: P,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: O,롤링2: O,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: O,롤링2: X,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: O,롤링2: P,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: X,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: P,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: X,,,누운자세 허벅지 잡고 가슴 당기기: O,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: X,,,누운자세 허벅지 잡고 가슴 당기기: X,
복수분절 굴곡: X,한발 전방 굽힘: O,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: X,,,누운자세 허벅지 잡고 가슴 당기기: P,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: O,롤링1: O,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: O,롤링1: X,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: O,롤링1: P,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: O,롤링2: O,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: O,롤링2: X,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: O,롤링2: P,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: X,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: O,,Prone rocking: P,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: O,롤링2: O,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: O,롤링2: X,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: O,롤링2: P,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: X,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: O,Prone rocking: P,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: X,,,누운자세 허벅지 잡고 가슴 당기기: O,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: X,,,누운자세 허벅지 잡고 가슴 당기기: X,
복수분절 굴곡: X,한발 전방 굽힘: X,다리펴고 앉아 손끝닿기 천추각 80도: X,,ASLR 70도: X,PSLR 80도: X,,,누운자세 허벅지 잡고 가슴 당기기: P,
복수분절 굴곡: O,
